SalesDate;Year;Quarter;Month;Week;Day;FiscalYear;FiscalQuarter;FiscalMonth;FiscalWeek;FiscalDay
11/18/2009; 2009; 4; 11; 47; 18; 2010; 3; 8; 59; 18
11/19/2009; 2009; 4; 11; 47; 19; 2010; 3; 8; 59; 19
11/20/2009; 2009; 4; 11; 47; 20; 2010; 3; 8; 59; 20
11/21/2009; 2009; 4; 11; 47; 21; 2010; 3; 8; 59; 21
11/22/2009; 2009; 4; 11; 48; 22; 2010; 3; 8; 60; 22
11/23/2009; 2009; 4; 11; 48; 23; 2010; 3; 8; 60; 23
11/24/2009; 2009; 4; 11; 48; 24; 2010; 3; 8; 60; 24
11/25/2009; 2009; 4; 11; 48; 25; 2010; 3; 8; 60; 25
11/26/2009; 2009; 4; 11; 48; 26; 2010; 3; 8; 60; 26
11/27/2009; 2009; 4; 11; 48; 27; 2010; 3; 8; 60; 27
11/28/2009; 2009; 4; 11; 48; 28; 2010; 3; 8; 60; 28
11/29/2009; 2009; 4; 11; 49; 29; 2010; 3; 8; 61; 29
11/30/2009; 2009; 4; 11; 49; 30; 2010; 3; 8; 61; 30
12/01/2009; 2009; 4; 12; 49; 1; 2010; 3; 9; 61; 1
12/02/2009; 2009; 4; 12; 49; 2; 2010; 3; 9; 61; 2
12/03/2009; 2009; 4; 12; 49; 3; 2010; 3; 9; 61; 3
12/04/2009; 2009; 4; 12; 49; 4; 2010; 3; 9; 61; 4
12/05/2009; 2009; 4; 12; 49; 5; 2010; 3; 9; 61; 5
12/06/2009; 2009; 4; 12; 50; 6; 2010; 3; 9; 62; 6
12/07/2009; 2009; 4; 12; 50; 7; 2010; 3; 9; 62; 7
12/08/2009; 2009; 4; 12; 50; 8; 2010; 3; 9; 62; 8
12/09/2009; 2009; 4; 12; 50; 9; 2010; 3; 9; 62; 9
12/10/2009; 2009; 4; 12; 50; 10; 2010; 3; 9; 62; 10
12/11/2009; 2009; 4; 12; 50; 11; 2010; 3; 9; 62; 11
12/12/2009; 2009; 4; 12; 50; 12; 2010; 3; 9; 62; 12
12/13/2009; 2009; 4; 12; 51; 13; 2010; 3; 9; 63; 13
12/14/2009; 2009; 4; 12; 51; 14; 2010; 3; 9; 63; 14
12/15/2009; 2009; 4; 12; 51; 15; 2010; 3; 9; 63; 15
12/16/2009; 2009; 4; 12; 51; 16; 2010; 3; 9; 63; 16
12/17/2009; 2009; 4; 12; 51; 17; 2010; 3; 9; 63; 17
12/18/2009; 2009; 4; 12; 51; 18; 2010; 3; 9; 63; 18
12/19/2009; 2009; 4; 12; 51; 19; 2010; 3; 9; 63; 19
12/20/2009; 2009; 4; 12; 52; 20; 2010; 3; 9; 64; 20
12/21/2009; 2009; 4; 12; 52; 21; 2010; 3; 9; 64; 21
12/22/2009; 2009; 4; 12; 52; 22; 2010; 3; 9; 64; 22
12/23/2009; 2009; 4; 12; 52; 23; 2010; 3; 9; 64; 23
12/24/2009; 2009; 4; 12; 52; 24; 2010; 3; 9; 64; 24
12/25/2009; 2009; 4; 12; 52; 25; 2010; 3; 9; 64; 25
12/26/2009; 2009; 4; 12; 52; 26; 2010; 3; 9; 64; 26
12/27/2009; 2009; 4; 12; 1; 27; 2010; 3; 9; 41; 27
12/28/2009; 2009; 4; 12; 1; 28; 2010; 3; 9; 41; 28
12/29/2009; 2009; 4; 12; 1; 29; 2010; 3; 9; 41; 29
12/30/2009; 2009; 4; 12; 1; 30; 2010; 3; 9; 41; 30
12/31/2009; 2009; 4; 12; 1; 31; 2010; 3; 9; 41; 31
01/01/2010; 2010; 1; 1; 1; 1; 2010; 4; 10; 41; 1
01/02/2010; 2010; 1; 1; 1; 2; 2010; 4; 10; 41; 2
01/03/2010; 2010; 1; 1; 2; 3; 2010; 4; 10; 42; 3
01/04/2010; 2010; 1; 1; 2; 4; 2010; 4; 10; 42; 4
01/05/2010; 2010; 1; 1; 2; 5; 2010; 4; 10; 42; 5
01/06/2010; 2010; 1; 1; 2; 6; 2010; 4; 10; 42; 6
01/07/2010; 2010; 1; 1; 2; 7; 2010; 4; 10; 42; 7
01/08/2010; 2010; 1; 1; 2; 8; 2010; 4; 10; 42; 8
01/09/2010; 2010; 1; 1; 2; 9; 2010; 4; 10; 42; 9
01/10/2010; 2010; 1; 1; 3; 10; 2010; 4; 10; 43; 10
01/11/2010; 2010; 1; 1; 3; 11; 2010; 4; 10; 43; 11
01/12/2010; 2010; 1; 1; 3; 12; 2010; 4; 10; 43; 12
01/13/2010; 2010; 1; 1; 3; 13; 2010; 4; 10; 43; 13
01/14/2010; 2010; 1; 1; 3; 14; 2010; 4; 10; 43; 14
01/15/2010; 2010; 1; 1; 3; 15; 2010; 4; 10; 43; 15
01/16/2010; 2010; 1; 1; 3; 16; 2010; 4; 10; 43; 16
01/17/2010; 2010; 1; 1; 4; 17; 2010; 4; 10; 44; 17
01/18/2010; 2010; 1; 1; 4; 18; 2010; 4; 10; 44; 18
01/19/2010; 2010; 1; 1; 4; 19; 2010; 4; 10; 44; 19
01/20/2010; 2010; 1; 1; 4; 20; 2010; 4; 10; 44; 20
01/21/2010; 2010; 1; 1; 4; 21; 2010; 4; 10; 44; 21
01/22/2010; 2010; 1; 1; 4; 22; 2010; 4; 10; 44; 22
01/23/2010; 2010; 1; 1; 4; 23; 2010; 4; 10; 44; 23
01/24/2010; 2010; 1; 1; 5; 24; 2010; 4; 10; 45; 24
01/25/2010; 2010; 1; 1; 5; 25; 2010; 4; 10; 45; 25
01/26/2010; 2010; 1; 1; 5; 26; 2010; 4; 10; 45; 26
01/27/2010; 2010; 1; 1; 5; 27; 2010; 4; 10; 45; 27
01/28/2010; 2010; 1; 1; 5; 28; 2010; 4; 10; 45; 28
01/29/2010; 2010; 1; 1; 5; 29; 2010; 4; 10; 45; 29
01/30/2010; 2010; 1; 1; 5; 30; 2010; 4; 10; 45; 30
01/31/2010; 2010; 1; 1; 6; 31; 2010; 4; 10; 46; 31
02/01/2010; 2010; 1; 2; 6; 1; 2010; 4; 11; 46; 1
02/02/2010; 2010; 1; 2; 6; 2; 2010; 4; 11; 46; 2
02/03/2010; 2010; 1; 2; 6; 3; 2010; 4; 11; 46; 3
02/04/2010; 2010; 1; 2; 6; 4; 2010; 4; 11; 46; 4
02/05/2010; 2010; 1; 2; 6; 5; 2010; 4; 11; 46; 5
02/06/2010; 2010; 1; 2; 6; 6; 2010; 4; 11; 46; 6
02/07/2010; 2010; 1; 2; 7; 7; 2010; 4; 11; 47; 7
02/08/2010; 2010; 1; 2; 7; 8; 2010; 4; 11; 47; 8
02/09/2010; 2010; 1; 2; 7; 9; 2010; 4; 11; 47; 9
02/10/2010; 2010; 1; 2; 7; 10; 2010; 4; 11; 47; 10
02/11/2010; 2010; 1; 2; 7; 11; 2010; 4; 11; 47; 11
02/12/2010; 2010; 1; 2; 7; 12; 2010; 4; 11; 47; 12
02/13/2010; 2010; 1; 2; 7; 13; 2010; 4; 11; 47; 13
02/14/2010; 2010; 1; 2; 8; 14; 2010; 4; 11; 48; 14
02/15/2010; 2010; 1; 2; 8; 15; 2010; 4; 11; 48; 15
02/16/2010; 2010; 1; 2; 8; 16; 2010; 4; 11; 48; 16
02/17/2010; 2010; 1; 2; 8; 17; 2010; 4; 11; 48; 17
02/18/2010; 2010; 1; 2; 8; 18; 2010; 4; 11; 48; 18
02/19/2010; 2010; 1; 2; 8; 19; 2010; 4; 11; 48; 19
02/20/2010; 2010; 1; 2; 8; 20; 2010; 4; 11; 48; 20
02/21/2010; 2010; 1; 2; 9; 21; 2010; 4; 11; 49; 21
02/22/2010; 2010; 1; 2; 9; 22; 2010; 4; 11; 49; 22
02/23/2010; 2010; 1; 2; 9; 23; 2010; 4; 11; 49; 23
02/24/2010; 2010; 1; 2; 9; 24; 2010; 4; 11; 49; 24
02/25/2010; 2010; 1; 2; 9; 25; 2010; 4; 11; 49; 25
02/26/2010; 2010; 1; 2; 9; 26; 2010; 4; 11; 49; 26
02/27/2010; 2010; 1; 2; 9; 27; 2010; 4; 11; 49; 27
02/28/2010; 2010; 1; 2; 10; 28; 2010; 4; 11; 50; 28
03/01/2010; 2010; 1; 3; 10; 1; 2010; 4; 12; 50; 1
03/02/2010; 2010; 1; 3; 10; 2; 2010; 4; 12; 50; 2
03/03/2010; 2010; 1; 3; 10; 3; 2010; 4; 12; 50; 3
03/04/2010; 2010; 1; 3; 10; 4; 2010; 4; 12; 50; 4
03/05/2010; 2010; 1; 3; 10; 5; 2010; 4; 12; 50; 5
03/06/2010; 2010; 1; 3; 10; 6; 2010; 4; 12; 50; 6
03/07/2010; 2010; 1; 3; 11; 7; 2010; 4; 12; 51; 7
03/08/2010; 2010; 1; 3; 11; 8; 2010; 4; 12; 51; 8
03/09/2010; 2010; 1; 3; 11; 9; 2010; 4; 12; 51; 9
03/10/2010; 2010; 1; 3; 11; 10; 2010; 4; 12; 51; 10
03/11/2010; 2010; 1; 3; 11; 11; 2010; 4; 12; 51; 11
03/12/2010; 2010; 1; 3; 11; 12; 2010; 4; 12; 51; 12
03/13/2010; 2010; 1; 3; 11; 13; 2010; 4; 12; 51; 13
03/14/2010; 2010; 1; 3; 12; 14; 2010; 4; 12; 24; 14
03/15/2010; 2010; 1; 3; 12; 15; 2010; 4; 12; 24; 15
03/16/2010; 2010; 1; 3; 12; 16; 2010; 4; 12; 24; 16
03/17/2010; 2010; 1; 3; 12; 17; 2010; 4; 12; 24; 17
03/18/2010; 2010; 1; 3; 12; 18; 2010; 4; 12; 24; 18
03/19/2010; 2010; 1; 3; 12; 19; 2010; 4; 12; 24; 19
03/20/2010; 2010; 1; 3; 12; 20; 2010; 4; 12; 24; 20
03/21/2010; 2010; 1; 3; 13; 21; 2010; 4; 12; 25; 21
03/22/2010; 2010; 1; 3; 13; 22; 2010; 4; 12; 25; 22
03/23/2010; 2010; 1; 3; 13; 23; 2010; 4; 12; 25; 23
03/24/2010; 2010; 1; 3; 13; 24; 2010; 4; 12; 25; 24
03/25/2010; 2010; 1; 3; 13; 25; 2010; 4; 12; 25; 25
03/26/2010; 2010; 1; 3; 13; 26; 2010; 4; 12; 25; 26
03/27/2010; 2010; 1; 3; 13; 27; 2010; 4; 12; 25; 27
03/28/2010; 2010; 1; 3; 14; 28; 2010; 4; 12; 26; 28
03/29/2010; 2010; 1; 3; 14; 29; 2010; 4; 12; 26; 29
03/30/2010; 2010; 1; 3; 14; 30; 2010; 4; 12; 26; 30
03/31/2010; 2010; 1; 3; 14; 31; 2010; 4; 12; 26; 31
04/01/2010; 2010; 2; 4; 14; 1; 2011; 1; 1; 26; 1
04/02/2010; 2010; 2; 4; 14; 2; 2011; 1; 1; 26; 2
04/03/2010; 2010; 2; 4; 14; 3; 2011; 1; 1; 26; 3
04/04/2010; 2010; 2; 4; 15; 4; 2011; 1; 1; 27; 4
04/05/2010; 2010; 2; 4; 15; 5; 2011; 1; 1; 27; 5
04/06/2010; 2010; 2; 4; 15; 6; 2011; 1; 1; 27; 6
04/07/2010; 2010; 2; 4; 15; 7; 2011; 1; 1; 27; 7
04/08/2010; 2010; 2; 4; 15; 8; 2011; 1; 1; 27; 8
04/09/2010; 2010; 2; 4; 15; 9; 2011; 1; 1; 27; 9
04/10/2010; 2010; 2; 4; 15; 10; 2011; 1; 1; 27; 10
04/11/2010; 2010; 2; 4; 16; 11; 2011; 1; 1; 28; 11
04/12/2010; 2010; 2; 4; 16; 12; 2011; 1; 1; 28; 12
04/13/2010; 2010; 2; 4; 16; 13; 2011; 1; 1; 28; 13
04/14/2010; 2010; 2; 4; 16; 14; 2011; 1; 1; 28; 14
04/15/2010; 2010; 2; 4; 16; 15; 2011; 1; 1; 28; 15
04/16/2010; 2010; 2; 4; 16; 16; 2011; 1; 1; 28; 16
04/17/2010; 2010; 2; 4; 16; 17; 2011; 1; 1; 28; 17
04/18/2010; 2010; 2; 4; 17; 18; 2011; 1; 1; 29; 18
04/19/2010; 2010; 2; 4; 17; 19; 2011; 1; 1; 29; 19
04/20/2010; 2010; 2; 4; 17; 20; 2011; 1; 1; 29; 20
04/21/2010; 2010; 2; 4; 17; 21; 2011; 1; 1; 29; 21
04/22/2010; 2010; 2; 4; 17; 22; 2011; 1; 1; 29; 22
04/23/2010; 2010; 2; 4; 17; 23; 2011; 1; 1; 29; 23
04/24/2010; 2010; 2; 4; 17; 24; 2011; 1; 1; 29; 24
04/25/2010; 2010; 2; 4; 18; 25; 2011; 1; 1; 30; 25
04/26/2010; 2010; 2; 4; 18; 26; 2011; 1; 1; 30; 26
04/27/2010; 2010; 2; 4; 18; 27; 2011; 1; 1; 30; 27
04/28/2010; 2010; 2; 4; 18; 28; 2011; 1; 1; 30; 28
04/29/2010; 2010; 2; 4; 18; 29; 2011; 1; 1; 30; 29
04/30/2010; 2010; 2; 4; 18; 30; 2011; 1; 1; 30; 30
05/01/2010; 2010; 2; 5; 18; 1; 2011; 1; 2; 30; 1
05/02/2010; 2010; 2; 5; 19; 2; 2011; 1; 2; 31; 2
05/03/2010; 2010; 2; 5; 19; 3; 2011; 1; 2; 31; 3
05/04/2010; 2010; 2; 5; 19; 4; 2011; 1; 2; 31; 4
05/05/2010; 2010; 2; 5; 19; 5; 2011; 1; 2; 31; 5
05/06/2010; 2010; 2; 5; 19; 6; 2011; 1; 2; 31; 6
05/07/2010; 2010; 2; 5; 19; 7; 2011; 1; 2; 31; 7
05/08/2010; 2010; 2; 5; 19; 8; 2011; 1; 2; 31; 8
05/09/2010; 2010; 2; 5; 20; 9; 2011; 1; 2; 32; 9
05/10/2010; 2010; 2; 5; 20; 10; 2011; 1; 2; 32; 10
05/11/2010; 2010; 2; 5; 20; 11; 2011; 1; 2; 32; 11
05/12/2010; 2010; 2; 5; 20; 12; 2011; 1; 2; 32; 12
05/13/2010; 2010; 2; 5; 20; 13; 2011; 1; 2; 32; 13
05/14/2010; 2010; 2; 5; 20; 14; 2011; 1; 2; 32; 14
05/15/2010; 2010; 2; 5; 20; 15; 2011; 1; 2; 32; 15
05/16/2010; 2010; 2; 5; 21; 16; 2011; 1; 2; 33; 16
05/17/2010; 2010; 2; 5; 21; 17; 2011; 1; 2; 33; 17
05/18/2010; 2010; 2; 5; 21; 18; 2011; 1; 2; 33; 18
05/19/2010; 2010; 2; 5; 21; 19; 2011; 1; 2; 33; 19
05/20/2010; 2010; 2; 5; 21; 20; 2011; 1; 2; 33; 20
05/21/2010; 2010; 2; 5; 21; 21; 2011; 1; 2; 33; 21
05/22/2010; 2010; 2; 5; 21; 22; 2011; 1; 2; 33; 22
05/23/2010; 2010; 2; 5; 22; 23; 2011; 1; 2; 34; 23
05/24/2010; 2010; 2; 5; 22; 24; 2011; 1; 2; 34; 24
05/25/2010; 2010; 2; 5; 22; 25; 2011; 1; 2; 34; 25
05/26/2010; 2010; 2; 5; 22; 26; 2011; 1; 2; 34; 26
05/27/2010; 2010; 2; 5; 22; 27; 2011; 1; 2; 34; 27
05/28/2010; 2010; 2; 5; 22; 28; 2011; 1; 2; 34; 28
05/29/2010; 2010; 2; 5; 22; 29; 2011; 1; 2; 34; 29
05/30/2010; 2010; 2; 5; 23; 30; 2011; 1; 2; 35; 30
05/31/2010; 2010; 2; 5; 23; 31; 2011; 1; 2; 35; 31
06/01/2010; 2010; 2; 6; 23; 1; 2011; 1; 3; 35; 1
06/02/2010; 2010; 2; 6; 23; 2; 2011; 1; 3; 35; 2
06/03/2010; 2010; 2; 6; 23; 3; 2011; 1; 3; 35; 3
06/04/2010; 2010; 2; 6; 23; 4; 2011; 1; 3; 35; 4
06/05/2010; 2010; 2; 6; 23; 5; 2011; 1; 3; 35; 5
06/06/2010; 2010; 2; 6; 24; 6; 2011; 1; 3; 36; 6
06/07/2010; 2010; 2; 6; 24; 7; 2011; 1; 3; 36; 7
06/08/2010; 2010; 2; 6; 24; 8; 2011; 1; 3; 36; 8
06/09/2010; 2010; 2; 6; 24; 9; 2011; 1; 3; 36; 9
06/10/2010; 2010; 2; 6; 24; 10; 2011; 1; 3; 36; 10
06/11/2010; 2010; 2; 6; 24; 11; 2011; 1; 3; 36; 11
06/12/2010; 2010; 2; 6; 24; 12; 2011; 1; 3; 36; 12
06/13/2010; 2010; 2; 6; 25; 13; 2011; 1; 3; 37; 13
06/14/2010; 2010; 2; 6; 25; 14; 2011; 1; 3; 37; 14
06/15/2010; 2010; 2; 6; 25; 15; 2011; 1; 3; 37; 15
06/16/2010; 2010; 2; 6; 25; 16; 2011; 1; 3; 37; 16
06/17/2010; 2010; 2; 6; 25; 17; 2011; 1; 3; 37; 17
06/18/2010; 2010; 2; 6; 25; 18; 2011; 1; 3; 37; 18
06/19/2010; 2010; 2; 6; 25; 19; 2011; 1; 3; 37; 19
06/20/2010; 2010; 2; 6; 26; 20; 2011; 1; 3; 38; 20
06/21/2010; 2010; 2; 6; 26; 21; 2011; 1; 3; 38; 21
06/22/2010; 2010; 2; 6; 26; 22; 2011; 1; 3; 38; 22
06/23/2010; 2010; 2; 6; 26; 23; 2011; 1; 3; 38; 23
06/24/2010; 2010; 2; 6; 26; 24; 2011; 1; 3; 38; 24
06/25/2010; 2010; 2; 6; 26; 25; 2011; 1; 3; 38; 25
06/26/2010; 2010; 2; 6; 26; 26; 2011; 1; 3; 38; 26
06/27/2010; 2010; 2; 6; 27; 27; 2011; 1; 3; 39; 27
06/28/2010; 2010; 2; 6; 27; 28; 2011; 1; 3; 39; 28
06/29/2010; 2010; 2; 6; 27; 29; 2011; 1; 3; 39; 29
06/30/2010; 2010; 2; 6; 27; 30; 2011; 1; 3; 39; 30
07/01/2010; 2010; 3; 7; 27; 1; 2011; 2; 4; 39; 1
07/02/2010; 2010; 3; 7; 27; 2; 2011; 2; 4; 39; 2
07/03/2010; 2010; 3; 7; 27; 3; 2011; 2; 4; 39; 3
07/04/2010; 2010; 3; 7; 28; 4; 2011; 2; 4; 40; 4
07/05/2010; 2010; 3; 7; 28; 5; 2011; 2; 4; 40; 5
07/06/2010; 2010; 3; 7; 28; 6; 2011; 2; 4; 40; 6
07/07/2010; 2010; 3; 7; 28; 7; 2011; 2; 4; 40; 7
07/08/2010; 2010; 3; 7; 28; 8; 2011; 2; 4; 40; 8
07/09/2010; 2010; 3; 7; 28; 9; 2011; 2; 4; 40; 9
07/10/2010; 2010; 3; 7; 28; 10; 2011; 2; 4; 40; 10
07/11/2010; 2010; 3; 7; 29; 11; 2011; 2; 4; 41; 11
07/12/2010; 2010; 3; 7; 29; 12; 2011; 2; 4; 41; 12
07/13/2010; 2010; 3; 7; 29; 13; 2011; 2; 4; 41; 13
07/14/2010; 2010; 3; 7; 29; 14; 2011; 2; 4; 41; 14
07/15/2010; 2010; 3; 7; 29; 15; 2011; 2; 4; 41; 15
07/16/2010; 2010; 3; 7; 29; 16; 2011; 2; 4; 41; 16
07/17/2010; 2010; 3; 7; 29; 17; 2011; 2; 4; 41; 17
07/18/2010; 2010; 3; 7; 30; 18; 2011; 2; 4; 42; 18
07/19/2010; 2010; 3; 7; 30; 19; 2011; 2; 4; 42; 19
07/20/2010; 2010; 3; 7; 30; 20; 2011; 2; 4; 42; 20
07/21/2010; 2010; 3; 7; 30; 21; 2011; 2; 4; 42; 21
07/22/2010; 2010; 3; 7; 30; 22; 2011; 2; 4; 42; 22
07/23/2010; 2010; 3; 7; 30; 23; 2011; 2; 4; 42; 23
07/24/2010; 2010; 3; 7; 30; 24; 2011; 2; 4; 42; 24
07/25/2010; 2010; 3; 7; 31; 25; 2011; 2; 4; 43; 25
07/26/2010; 2010; 3; 7; 31; 26; 2011; 2; 4; 43; 26
07/27/2010; 2010; 3; 7; 31; 27; 2011; 2; 4; 43; 27
07/28/2010; 2010; 3; 7; 31; 28; 2011; 2; 4; 43; 28
07/29/2010; 2010; 3; 7; 31; 29; 2011; 2; 4; 43; 29
07/30/2010; 2010; 3; 7; 31; 30; 2011; 2; 4; 43; 30
07/31/2010; 2010; 3; 7; 31; 31; 2011; 2; 4; 43; 31
08/01/2010; 2010; 3; 8; 32; 1; 2011; 2; 5; 44; 1
08/02/2010; 2010; 3; 8; 32; 2; 2011; 2; 5; 44; 2
08/03/2010; 2010; 3; 8; 32; 3; 2011; 2; 5; 44; 3
08/04/2010; 2010; 3; 8; 32; 4; 2011; 2; 5; 44; 4
08/05/2010; 2010; 3; 8; 32; 5; 2011; 2; 5; 44; 5
08/06/2010; 2010; 3; 8; 32; 6; 2011; 2; 5; 44; 6
08/07/2010; 2010; 3; 8; 32; 7; 2011; 2; 5; 44; 7
08/08/2010; 2010; 3; 8; 33; 8; 2011; 2; 5; 45; 8
08/09/2010; 2010; 3; 8; 33; 9; 2011; 2; 5; 45; 9
08/10/2010; 2010; 3; 8; 33; 10; 2011; 2; 5; 45; 10
08/11/2010; 2010; 3; 8; 33; 11; 2011; 2; 5; 45; 11
08/12/2010; 2010; 3; 8; 33; 12; 2011; 2; 5; 45; 12
08/13/2010; 2010; 3; 8; 33; 13; 2011; 2; 5; 45; 13
08/14/2010; 2010; 3; 8; 33; 14; 2011; 2; 5; 45; 14
08/15/2010; 2010; 3; 8; 34; 15; 2011; 2; 5; 46; 15
08/16/2010; 2010; 3; 8; 34; 16; 2011; 2; 5; 46; 16
08/17/2010; 2010; 3; 8; 34; 17; 2011; 2; 5; 46; 17
08/18/2010; 2010; 3; 8; 34; 18; 2011; 2; 5; 46; 18
08/19/2010; 2010; 3; 8; 34; 19; 2011; 2; 5; 46; 19
08/20/2010; 2010; 3; 8; 34; 20; 2011; 2; 5; 46; 20
08/21/2010; 2010; 3; 8; 34; 21; 2011; 2; 5; 46; 21
08/22/2010; 2010; 3; 8; 35; 22; 2011; 2; 5; 47; 22
08/23/2010; 2010; 3; 8; 35; 23; 2011; 2; 5; 47; 23
08/24/2010; 2010; 3; 8; 35; 24; 2011; 2; 5; 47; 24
08/25/2010; 2010; 3; 8; 35; 25; 2011; 2; 5; 47; 25
08/26/2010; 2010; 3; 8; 35; 26; 2011; 2; 5; 47; 26
08/27/2010; 2010; 3; 8; 35; 27; 2011; 2; 5; 47; 27
08/28/2010; 2010; 3; 8; 35; 28; 2011; 2; 5; 47; 28
08/29/2010; 2010; 3; 8; 36; 29; 2011; 2; 5; 48; 29
08/30/2010; 2010; 3; 8; 36; 30; 2011; 2; 5; 48; 30
08/31/2010; 2010; 3; 8; 36; 31; 2011; 2; 5; 48; 31
09/01/2010; 2010; 3; 9; 36; 1; 2011; 2; 6; 48; 1
09/02/2010; 2010; 3; 9; 36; 2; 2011; 2; 6; 48; 2
09/03/2010; 2010; 3; 9; 36; 3; 2011; 2; 6; 48; 3
09/04/2010; 2010; 3; 9; 36; 4; 2011; 2; 6; 48; 4
09/05/2010; 2010; 3; 9; 37; 5; 2011; 2; 6; 49; 5
09/06/2010; 2010; 3; 9; 37; 6; 2011; 2; 6; 49; 6
09/07/2010; 2010; 3; 9; 37; 7; 2011; 2; 6; 49; 7
09/08/2010; 2010; 3; 9; 37; 8; 2011; 2; 6; 49; 8
09/09/2010; 2010; 3; 9; 37; 9; 2011; 2; 6; 49; 9
09/10/2010; 2010; 3; 9; 37; 10; 2011; 2; 6; 49; 10
09/11/2010; 2010; 3; 9; 37; 11; 2011; 2; 6; 49; 11
09/12/2010; 2010; 3; 9; 38; 12; 2011; 2; 6; 50; 12
09/13/2010; 2010; 3; 9; 38; 13; 2011; 2; 6; 50; 13
09/14/2010; 2010; 3; 9; 38; 14; 2011; 2; 6; 50; 14
09/15/2010; 2010; 3; 9; 38; 15; 2011; 2; 6; 50; 15
09/16/2010; 2010; 3; 9; 38; 16; 2011; 2; 6; 50; 16
09/17/2010; 2010; 3; 9; 38; 17; 2011; 2; 6; 50; 17
09/18/2010; 2010; 3; 9; 38; 18; 2011; 2; 6; 50; 18
09/19/2010; 2010; 3; 9; 39; 19; 2011; 2; 6; 51; 19
09/20/2010; 2010; 3; 9; 39; 20; 2011; 2; 6; 51; 20
09/21/2010; 2010; 3; 9; 39; 21; 2011; 2; 6; 51; 21
09/22/2010; 2010; 3; 9; 39; 22; 2011; 2; 6; 51; 22
09/23/2010; 2010; 3; 9; 39; 23; 2011; 2; 6; 51; 23
09/24/2010; 2010; 3; 9; 39; 24; 2011; 2; 6; 51; 24
09/25/2010; 2010; 3; 9; 39; 25; 2011; 2; 6; 51; 25
09/26/2010; 2010; 3; 9; 40; 26; 2011; 2; 6; 52; 26
09/27/2010; 2010; 3; 9; 40; 27; 2011; 2; 6; 52; 27
09/28/2010; 2010; 3; 9; 40; 28; 2011; 2; 6; 52; 28
09/29/2010; 2010; 3; 9; 40; 29; 2011; 2; 6; 52; 29
09/30/2010; 2010; 3; 9; 40; 30; 2011; 2; 6; 52; 30
10/01/2010; 2010; 4; 10; 40; 1; 2011; 3; 7; 52; 1
10/02/2010; 2010; 4; 10; 40; 2; 2011; 3; 7; 52; 2
10/03/2010; 2010; 4; 10; 41; 3; 2011; 3; 7; 53; 3
10/04/2010; 2010; 4; 10; 41; 4; 2011; 3; 7; 53; 4
10/05/2010; 2010; 4; 10; 41; 5; 2011; 3; 7; 53; 5
10/06/2010; 2010; 4; 10; 41; 6; 2011; 3; 7; 53; 6
10/07/2010; 2010; 4; 10; 41; 7; 2011; 3; 7; 53; 7
10/08/2010; 2010; 4; 10; 41; 8; 2011; 3; 7; 53; 8
10/09/2010; 2010; 4; 10; 41; 9; 2011; 3; 7; 53; 9
10/10/2010; 2010; 4; 10; 42; 10; 2011; 3; 7; 54; 10
10/11/2010; 2010; 4; 10; 42; 11; 2011; 3; 7; 54; 11
10/12/2010; 2010; 4; 10; 42; 12; 2011; 3; 7; 54; 12
10/13/2010; 2010; 4; 10; 42; 13; 2011; 3; 7; 54; 13
10/14/2010; 2010; 4; 10; 42; 14; 2011; 3; 7; 54; 14
10/15/2010; 2010; 4; 10; 42; 15; 2011; 3; 7; 54; 15
10/16/2010; 2010; 4; 10; 42; 16; 2011; 3; 7; 54; 16
10/17/2010; 2010; 4; 10; 43; 17; 2011; 3; 7; 55; 17
10/18/2010; 2010; 4; 10; 43; 18; 2011; 3; 7; 55; 18
10/19/2010; 2010; 4; 10; 43; 19; 2011; 3; 7; 55; 19
10/20/2010; 2010; 4; 10; 43; 20; 2011; 3; 7; 55; 20
10/21/2010; 2010; 4; 10; 43; 21; 2011; 3; 7; 55; 21
10/22/2010; 2010; 4; 10; 43; 22; 2011; 3; 7; 55; 22
10/23/2010; 2010; 4; 10; 43; 23; 2011; 3; 7; 55; 23
10/24/2010; 2010; 4; 10; 44; 24; 2011; 3; 7; 56; 24
10/25/2010; 2010; 4; 10; 44; 25; 2011; 3; 7; 56; 25
10/26/2010; 2010; 4; 10; 44; 26; 2011; 3; 7; 56; 26
10/27/2010; 2010; 4; 10; 44; 27; 2011; 3; 7; 56; 27
10/28/2010; 2010; 4; 10; 44; 28; 2011; 3; 7; 56; 28
10/29/2010; 2010; 4; 10; 44; 29; 2011; 3; 7; 56; 29
10/30/2010; 2010; 4; 10; 44; 30; 2011; 3; 7; 56; 30
10/31/2010; 2010; 4; 10; 45; 31; 2011; 3; 7; 57; 31
11/01/2010; 2010; 4; 11; 45; 1; 2011; 3; 8; 57; 1
11/02/2010; 2010; 4; 11; 45; 2; 2011; 3; 8; 57; 2
11/03/2010; 2010; 4; 11; 45; 3; 2011; 3; 8; 57; 3
11/04/2010; 2010; 4; 11; 45; 4; 2011; 3; 8; 57; 4
11/05/2010; 2010; 4; 11; 45; 5; 2011; 3; 8; 57; 5
11/06/2010; 2010; 4; 11; 45; 6; 2011; 3; 8; 57; 6
11/07/2010; 2010; 4; 11; 46; 7; 2011; 3; 8; 58; 7
11/08/2010; 2010; 4; 11; 46; 8; 2011; 3; 8; 58; 8
11/09/2010; 2010; 4; 11; 46; 9; 2011; 3; 8; 58; 9
